id,comprador_id,nome_comprador,email_comprador,cpf_comprador,telefone_comprador,pedido_id,produto_id,nome_produto,categoria,preco_unitario,quantidade,total,metodo_pagamento,status_pedido,data_pedido,enderecos_entrega,transportadora,codigo_rastreamento,status_envio,vendedor_id,nome_vendedor,cnpj_vendedor,telefone_vendedor,endereco_vendedor,data_entrega,avaliacao,comentario
70,49,Ximena Borges,ximena@email.com,211.125.746-27,(11) 97326-1746,1151,235,Sensor de Fumaça,Casa Inteligente,250.0,4,1000.0,Pix,Aprovado,2025-01-11 13:38:25,"Av. Getúlio Vargas, 789 - Salvador, BA",Correios,TRK11512967,Em Separação,17,Fitness Pro,43.892.167/0001-89,(18) 93087-2891,"Alameda do Fitness, 1700 - Teresina, PI",,,
71,49,Ximena Borges,ximena@email.com,211.125.746-27,(11) 97326-1746,1151,237,Sensor de Água,Casa Inteligente,200.0,2,400.0,Pix,Aprovado,2025-01-11 13:38:25,"Av. Getúlio Vargas, 789 - Salvador, BA",Correios,TRK11512967,Em Separação,17,Fitness Pro,43.892.167/0001-89,(18) 93087-2891,"Alameda do Fitness, 1700 - Teresina, PI",,,
72,49,Ximena Borges,ximena@email.com,211.125.746-27,(11) 97326-1746,1151,203,Cabo HDMI,Acessórios,50.0,4,200.0,Boleto,Aprovado,2025-01-11 13:38:25,"Av. Getúlio Vargas, 789 - Salvador, BA",Correios,TRK11512967,Em Separação,17,Fitness Pro,43.892.167/0001-89,(18) 93087-2891,"Alameda do Fitness, 1700 - Teresina, PI",,,
73,49,Ximena Borges,ximena@email.com,211.125.746-27,(11) 97326-1746,1151,274,Massageador,Beleza,300.0,4,1200.0,Cartão de Crédito,Aprovado,2025-01-11 13:38:25,"Av. Getúlio Vargas, 789 - Salvador, BA",Correios,TRK11512967,Em Separação,17,Fitness Pro,43.892.167/0001-89,(18) 93087-2891,"Alameda do Fitness, 1700 - Teresina, PI",,,
74,44,Sabrina Correia,sabrina@email.com,804.929.522-18,(11) 94234-2160,4616,197,Memória RAM,Informática,400.0,5,2000.0,Boleto,Em Processamento,2025-03-11 13:38:25,"Av. Independência, 357 - Niterói, RJ",DHL,,Aguardando Processamento,4,Photo Gear,73.625.717/0001-86,(55) 91893-7769,"Alameda das Câmeras, 400 - Belo Horizonte, MG",,,
75,44,Sabrina Correia,sabrina@email.com,804.929.522-18,(11) 94234-2160,4616,154,Aspirador de Pó,Eletrodomésticos,400.0,2,800.0,Cartão de Crédito,Em Processamento,2025-03-11 13:38:25,"Av. Independência, 357 - Niterói, RJ",DHL,,Aguardando Processamento,4,Photo Gear,73.625.717/0001-86,(55) 91893-7769,"Alameda das Câmeras, 400 - Belo Horizonte, MG",,,
76,44,Sabrina Correia,sabrina@email.com,804.929.522-18,(11) 94234-2160,4616,160,Processador de Alimentos,Eletrodomésticos,350.0,2,700.0,Boleto,Em Processamento,2025-03-11 13:38:25,"Av. Independência, 357 - Niterói, RJ",DHL,,Aguardando Processamento,4,Photo Gear,73.625.717/0001-86,(55) 91893-7769,"Alameda das Câmeras, 400 - Belo Horizonte, MG",,,
77,44,Sabrina Correia,sabrina@email.com,804.929.522-18,(11) 94234-2160,4616,127,Quebra-cabeça,Brinquedos,80.0,3,240.0,Pix,Em Processamento,2025-03-11 13:38:25,"Av. Independência, 357 - Niterói, RJ",DHL,,Aguardando Processamento,4,Photo Gear,73.625.717/0001-86,(55) 91893-7769,"Alameda das Câmeras, 400 - Belo Horizonte, MG",,,
78,44,Sabrina Correia,sabrina@email.com,804.929.522-18,(11) 94234-2160,4616,167,Climatizador,Eletrodomésticos,500.0,3,1500.0,Boleto,Em Processamento,2025-03-11 13:38:25,"Av. Independência, 357 - Niterói, RJ",DHL,,Aguardando Processamento,4,Photo Gear,73.625.717/0001-86,(55) 91893-7769,"Alameda das Câmeras, 400 - Belo Horizonte, MG",,,
79,98,Ulisses Nogueira,ulissesn@email.com,950.140.603-60,(11) 99900-9387,1995,274,Massageador,Beleza,300.0,2,600.0,Boleto,Entregue,2025-03-16 13:38:25,"Rua das Hortênsias, 741 - Ribeirão Preto, SP",DHL,TRK19957115,Entregue,20,Digital World,59.183.746/0001-28,(32) 92657-6953,"Rua Digital, 2000 - São Luís, MA",2025-03-21,1,Entrega sem aviso prévio.
80,25,Zélio Cardoso,zelio@email.com,209.734.902-25,(11) 93385-6071,7409,112,Impressora,Informática,800.0,1,800.0,Pix,Em Processamento,2024-12-19 13:38:25,"Rua das Flores, 123 - São Paulo, SP",Transportadora Local,,Aguardando Processamento,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",,,
81,25,Zélio Cardoso,zelio@email.com,209.734.902-25,(11) 93385-6071,7409,229,Assistente Virtual,Casa Inteligente,400.0,4,1600.0,Boleto,Em Processamento,2024-12-19 13:38:25,"Rua das Flores, 123 - São Paulo, SP",Transportadora Local,,Aguardando Processamento,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",,,
82,25,Zélio Cardoso,zelio@email.com,209.734.902-25,(11) 93385-6071,7409,148,Ar Condicionado,Eletrodomésticos,2500.0,5,12500.0,Pix,Em Processamento,2024-12-19 13:38:25,"Rua das Flores, 123 - São Paulo, SP",Transportadora Local,,Aguardando Processamento,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",,,
83,25,Zélio Cardoso,zelio@email.com,209.734.902-25,(11) 93385-6071,7409,138,Bateria,Instrumentos Musicais,3500.0,3,10500.0,Boleto,Em Processamento,2024-12-19 13:38:25,"Rua das Flores, 123 - São Paulo, SP",Transportadora Local,,Aguardando Processamento,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",,,
84,12,Maria Oliveira,maria@email.com,878.980.477-83,(11) 93976-8211,1106,105,Smartwatch,Acessórios,1200.0,4,4800.0,Cartão de Crédito,Enviado,2025-02-05 13:38:25,"Rua das Hortênsias, 741 - Ribeirão Preto, SP",Transportadora Local,TRK11066835,Em Trânsito,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",2025-02-06,,
85,37,Leonardo Pinto,leonardo@email.com,873.570.402-37,(11) 96086-5105,4793,161,Mixer,Eletrodomésticos,150.0,5,750.0,Cartão de Crédito,Em Processamento,2025-02-03 13:38:25,"Rua XV de Novembro, 200 - Curitiba, PR",Correios,,Aguardando Processamento,8,Music Pro,29.481.637/0001-52,(65) 95026-2535,"Rua dos Instrumentos, 800 - Brasília, DF",,,
86,37,Leonardo Pinto,leonardo@email.com,873.570.402-37,(11) 96086-5105,4793,272,Aparador de Pelos,Beleza,150.0,5,750.0,Boleto,Em Processamento,2025-02-03 13:38:25,"Rua XV de Novembro, 200 - Curitiba, PR",Correios,,Aguardando Processamento,8,Music Pro,29.481.637/0001-52,(65) 95026-2535,"Rua dos Instrumentos, 800 - Brasília, DF",,,
87,37,Leonardo Pinto,leonardo@email.com,873.570.402-37,(11) 96086-5105,4793,203,Cabo HDMI,Acessórios,50.0,3,150.0,Pix,Em Processamento,2025-02-03 13:38:25,"Rua XV de Novembro, 200 - Curitiba, PR",Correios,,Aguardando Processamento,8,Music Pro,29.481.637/0001-52,(65) 95026-2535,"Rua dos Instrumentos, 800 - Brasília, DF",,,
88,37,Leonardo Pinto,leonardo@email.com,873.570.402-37,(11) 96086-5105,4793,217,Joystick USB,Games,150.0,4,600.0,Cartão de Crédito,Em Processamento,2025-02-03 13:38:25,"Rua XV de Novembro, 200 - Curitiba, PR",Correios,,Aguardando Processamento,8,Music Pro,29.481.637/0001-52,(65) 95026-2535,"Rua dos Instrumentos, 800 - Brasília, DF",,,
89,37,Leonardo Pinto,leonardo@email.com,873.570.402-37,(11) 96086-5105,4793,115,HD Externo,Informática,450.0,2,900.0,Cartão de Crédito,Em Processamento,2025-02-03 13:38:25,"Rua XV de Novembro, 200 - Curitiba, PR",Correios,,Aguardando Processamento,8,Music Pro,29.481.637/0001-52,(65) 95026-2535,"Rua dos Instrumentos, 800 - Brasília, DF",,,
90,99,Viviane Brito,viviane@email.com,458.841.315-93,(11) 97560-3913,3461,216,Headset Gamer,Games,400.0,1,400.0,Cartão de Crédito,Enviado,2024-12-30 13:38:25,"Rua das Margaridas, 765 - Vitória, ES",Correios,TRK34616283,Em Trânsito,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",2025-01-01,,
91,99,Viviane Brito,viviane@email.com,458.841.315-93,(11) 97560-3913,3461,201,Cooler para Processador,Informática,200.0,5,1000.0,Boleto,Enviado,2024-12-30 13:38:25,"Rua das Margaridas, 765 - Vitória, ES",Correios,TRK34616283,Em Trânsito,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",2025-01-01,,
92,99,Viviane Brito,viviane@email.com,458.841.315-93,(11) 97560-3913,3461,285,Step,Esportes,150.0,5,750.0,Cartão de Crédito,Enviado,2024-12-30 13:38:25,"Rua das Margaridas, 765 - Vitória, ES",Correios,TRK34616283,Em Trânsito,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",2025-01-01,,
93,18,Sofia Rocha,sofia@email.com,789.935.632-35,(11) 97903-7398,7718,178,Cervejeira,Eletrodomésticos,2000.0,2,4000.0,Boleto,Em Processamento,2025-02-23 13:38:25,"Avenida Beira Mar, 1200 - Fortaleza, CE",Transportadora Local,,Aguardando Processamento,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
94,18,Sofia Rocha,sofia@email.com,789.935.632-35,(11) 97903-7398,7718,230,Hub Casa Inteligente,Casa Inteligente,500.0,3,1500.0,Pix,Em Processamento,2025-02-23 13:38:25,"Avenida Beira Mar, 1200 - Fortaleza, CE",Transportadora Local,,Aguardando Processamento,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
95,18,Sofia Rocha,sofia@email.com,789.935.632-35,(11) 97903-7398,7718,257,Umidificador de Ar,Casa e Decoração,150.0,1,150.0,Boleto,Em Processamento,2025-02-23 13:38:25,"Avenida Beira Mar, 1200 - Fortaleza, CE",Transportadora Local,,Aguardando Processamento,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
96,42,Quitéria Araújo,quiteria@email.com,555.880.451-94,(11) 95457-9923,9702,114,Webcam HD,Informática,300.0,5,1500.0,Cartão de Crédito,Aprovado,2025-02-02 13:38:25,"Av. São João, 654 - Maceió, AL",Correios,TRK97024573,Em Separação,9,Beauty Box,45.926.184/0001-73,(91) 99579-5271,"Alameda da Beleza, 900 - Fortaleza, CE",,,
97,42,Quitéria Araújo,quiteria@email.com,555.880.451-94,(11) 95457-9923,9702,227,Interruptor Inteligente,Casa Inteligente,150.0,2,300.0,Cartão de Crédito,Aprovado,2025-02-02 13:38:25,"Av. São João, 654 - Maceió, AL",Correios,TRK97024573,Em Separação,9,Beauty Box,45.926.184/0001-73,(91) 99579-5271,"Alameda da Beleza, 900 - Fortaleza, CE",,,
98,42,Quitéria Araújo,quiteria@email.com,555.880.451-94,(11) 95457-9923,9702,231,Cortina Automatizada,Casa Inteligente,1000.0,5,5000.0,Pix,Aprovado,2025-02-02 13:38:25,"Av. São João, 654 - Maceió, AL",Correios,TRK97024573,Em Separação,9,Beauty Box,45.926.184/0001-73,(91) 99579-5271,"Alameda da Beleza, 900 - Fortaleza, CE",,,
99,42,Quitéria Araújo,quiteria@email.com,555.880.451-94,(11) 95457-9923,9702,219,Óculos VR,Games,2000.0,1,2000.0,Cartão de Crédito,Aprovado,2025-02-02 13:38:25,"Av. São João, 654 - Maceió, AL",Correios,TRK97024573,Em Separação,9,Beauty Box,45.926.184/0001-73,(91) 99579-5271,"Alameda da Beleza, 900 - Fortaleza, CE",,,
100,89,Luana Cavalcanti,luana@email.com,717.878.705-23,(11) 97165-1274,3726,261,Circulador de Ar,Eletrodomésticos,250.0,5,1250.0,Boleto,Enviado,2025-02-21 13:38:25,"Av. Afonso Pena, 753 - Boa Vista, RR",Transportadora Local,TRK37267057,Em Trânsito,17,Fitness Pro,43.892.167/0001-89,(18) 93087-2891,"Alameda do Fitness, 1700 - Teresina, PI",2025-02-24,,
101,53,Bianca Moura,bianca@email.com,216.340.674-70,(11) 96797-9395,7223,167,Climatizador,Eletrodomésticos,500.0,1,500.0,Boleto,Enviado,2025-02-04 13:38:25,"Rua das Camélias, 852 - Campos dos Goytacazes, RJ",Transportadora Local,TRK72232116,Em Trânsito,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",2025-02-06,,
102,53,Bianca Moura,bianca@email.com,216.340.674-70,(11) 96797-9395,7223,172,Grill Elétrico,Eletrodomésticos,250.0,3,750.0,Pix,Enviado,2025-02-04 13:38:25,"Rua das Camélias, 852 - Campos dos Goytacazes, RJ",Transportadora Local,TRK72232116,Em Trânsito,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",2025-02-06,,
103,53,Bianca Moura,bianca@email.com,216.340.674-70,(11) 96797-9395,7223,104,Câmera DSLR,Fotografia,2800.0,3,8400.0,Cartão de Crédito,Enviado,2025-02-04 13:38:25,"Rua das Camélias, 852 - Campos dos Goytacazes, RJ",Transportadora Local,TRK72232116,Em Trânsito,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",2025-02-06,,
104,53,Bianca Moura,bianca@email.com,216.340.674-70,(11) 96797-9395,7223,240,Bebedouro Automático,Casa Inteligente,250.0,4,1000.0,Boleto,Enviado,2025-02-04 13:38:25,"Rua das Camélias, 852 - Campos dos Goytacazes, RJ",Transportadora Local,TRK72232116,Em Trânsito,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",2025-02-06,,
105,78,Antônio Pinto,antonio@email.com,143.516.926-20,(11) 93134-3500,5466,293,Estação de Musculação,Esportes,3000.0,4,12000.0,Cartão de Crédito,Cancelado,2025-02-10 13:38:25,"Rua das Orquídeas, 147 - Teresina, PI",FedEx,,Cancelado,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
106,78,Antônio Pinto,antonio@email.com,143.516.926-20,(11) 93134-3500,5466,144,Cadeira Gamer,Móveis,1200.0,3,3600.0,Boleto,Cancelado,2025-02-10 13:38:25,"Rua das Orquídeas, 147 - Teresina, PI",FedEx,,Cancelado,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
107,78,Antônio Pinto,antonio@email.com,143.516.926-20,(11) 93134-3500,5466,139,Quadro Decorativo,Casa e Decoração,150.0,2,300.0,Boleto,Cancelado,2025-02-10 13:38:25,"Rua das Orquídeas, 147 - Teresina, PI",FedEx,,Cancelado,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
108,77,Zélia Lopes,zelia@email.com,880.677.749-70,(11) 91628-2576,6707,286,Colchonete,Esportes,80.0,2,160.0,Pix,Cancelado,2025-01-12 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
109,77,Zélia Lopes,zelia@email.com,880.677.749-70,(11) 91628-2576,6707,192,Repetidor Wi-Fi,Informática,150.0,5,750.0,Pix,Cancelado,2025-01-12 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
110,77,Zélia Lopes,zelia@email.com,880.677.749-70,(11) 91628-2576,6707,147,Ventilador,Eletrodomésticos,150.0,1,150.0,Cartão de Crédito,Cancelado,2025-01-12 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
111,77,Zélia Lopes,zelia@email.com,880.677.749-70,(11) 91628-2576,6707,292,Banco de Supino,Esportes,800.0,1,800.0,Cartão de Crédito,Cancelado,2025-01-12 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
112,77,Zélia Lopes,zelia@email.com,880.677.749-70,(11) 91628-2576,6707,172,Grill Elétrico,Eletrodomésticos,250.0,4,1000.0,Cartão de Crédito,Cancelado,2025-01-12 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
113,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,8361,276,Medidor de Pressão,Saúde,200.0,5,1000.0,Cartão de Crédito,Em Processamento,2025-01-20 13:38:25,"Rua dos Jasmins, 963 - Sorocaba, SP",Transportadora Local,,Aguardando Processamento,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
114,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,8361,143,Controle sem Fio,Games,350.0,2,700.0,Cartão de Crédito,Em Processamento,2025-01-20 13:38:25,"Rua dos Jasmins, 963 - Sorocaba, SP",Transportadora Local,,Aguardando Processamento,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
115,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,8361,186,DVD Player,Eletrônicos,200.0,1,200.0,Boleto,Em Processamento,2025-01-20 13:38:25,"Rua dos Jasmins, 963 - Sorocaba, SP",Transportadora Local,,Aguardando Processamento,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
116,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,8361,105,Smartwatch,Acessórios,1200.0,1,1200.0,Pix,Em Processamento,2025-01-20 13:38:25,"Rua dos Jasmins, 963 - Sorocaba, SP",Transportadora Local,,Aguardando Processamento,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
117,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,3552,226,Lâmpada Inteligente,Casa Inteligente,100.0,4,400.0,Pix,Cancelado,2025-02-11 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",Correios,,Cancelado,10,Kids Paradise,83.157.492/0001-38,(43) 94292-4504,"Rua dos Brinquedos, 1000 - Manaus, AM",,,
118,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,3552,273,Depilador Elétrico,Beleza,200.0,1,200.0,Pix,Cancelado,2025-02-11 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",Correios,,Cancelado,10,Kids Paradise,83.157.492/0001-38,(43) 94292-4504,"Rua dos Brinquedos, 1000 - Manaus, AM",,,
119,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,3552,248,Persiana,Casa e Decoração,400.0,1,400.0,Cartão de Crédito,Cancelado,2025-02-11 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",Correios,,Cancelado,10,Kids Paradise,83.157.492/0001-38,(43) 94292-4504,"Rua dos Brinquedos, 1000 - Manaus, AM",,,
120,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,3552,130,Camiseta,Vestuário,89.9,3,269.70000000000005,Cartão de Crédito,Cancelado,2025-02-11 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",Correios,,Cancelado,10,Kids Paradise,83.157.492/0001-38,(43) 94292-4504,"Rua dos Brinquedos, 1000 - Manaus, AM",,,
121,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,3552,297,Capacete,Esportes,150.0,5,750.0,Cartão de Crédito,Cancelado,2025-02-11 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",Correios,,Cancelado,10,Kids Paradise,83.157.492/0001-38,(43) 94292-4504,"Rua dos Brinquedos, 1000 - Manaus, AM",,,
122,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,6221,193,Switch de Rede,Informática,200.0,1,200.0,Cartão de Crédito,Cancelado,2025-02-01 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",DHL,,Cancelado,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
123,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,6221,290,Anilha,Esportes,150.0,3,450.0,Pix,Cancelado,2025-02-01 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",DHL,,Cancelado,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
124,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,6221,135,Hidratante,Beleza,89.9,3,269.70000000000005,Pix,Cancelado,2025-02-01 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",DHL,,Cancelado,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
125,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,6221,222,Fechadura Digital,Segurança,800.0,1,800.0,Boleto,Cancelado,2025-02-01 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",DHL,,Cancelado,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
126,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,6221,163,Purificador de Água,Eletrodomésticos,800.0,1,800.0,Boleto,Cancelado,2025-02-01 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",DHL,,Cancelado,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
127,15,Paulo Lima,paulo@email.com,835.594.704-67,(11) 91051-7413,6565,194,Placa de Vídeo,Informática,3000.0,3,9000.0,Pix,Enviado,2025-01-28 13:38:25,"Av. Beira Rio, 159 - Joinville, SC",DHL,TRK65656235,Em Trânsito,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",2025-01-31,,
128,15,Paulo Lima,paulo@email.com,835.594.704-67,(11) 91051-7413,6565,160,Processador de Alimentos,Eletrodomésticos,350.0,2,700.0,Pix,Enviado,2025-01-28 13:38:25,"Av. Beira Rio, 159 - Joinville, SC",DHL,TRK65656235,Em Trânsito,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",2025-01-31,,
129,15,Paulo Lima,paulo@email.com,835.594.704-67,(11) 91051-7413,6565,155,Ferro de Passar,Eletrodomésticos,150.0,5,750.0,Cartão de Crédito,Enviado,2025-01-28 13:38:25,"Av. Beira Rio, 159 - Joinville, SC",DHL,TRK65656235,Em Trânsito,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",2025-01-31,,
130,15,Paulo Lima,paulo@email.com,835.594.704-67,(11) 91051-7413,6565,189,Fire TV Stick,Eletrônicos,400.0,1,400.0,Boleto,Enviado,2025-01-28 13:38:25,"Av. Beira Rio, 159 - Joinville, SC",DHL,TRK65656235,Em Trânsito,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",2025-01-31,,
131,4,Daniela Costa,daniela@email.com,843.296.373-66,(11) 98741-3626,4339,208,Carregador USB-C,Acessórios,150.0,3,450.0,Cartão de Crédito,Aprovado,2025-03-05 13:38:25,"Av. Sete de Setembro, 951 - Cuiabá, MT",FedEx,TRK43399756,Em Separação,19,Eco Store,27.594.831/0001-42,(47) 93059-6818,"Av. Sustentável, 1900 - Belém, PA",,,
132,4,Daniela Costa,daniela@email.com,843.296.373-66,(11) 98741-3626,4339,129,Carrinho de Controle,Brinquedos,200.0,2,400.0,Boleto,Aprovado,2025-03-05 13:38:25,"Av. Sete de Setembro, 951 - Cuiabá, MT",FedEx,TRK43399756,Em Separação,19,Eco Store,27.594.831/0001-42,(47) 93059-6818,"Av. Sustentável, 1900 - Belém, PA",,,
133,40,Olívia Fernandes,oliviaf@email.com,671.932.344-42,(11) 98812-1578,2412,265,Torneira Elétrica,Eletrodomésticos,200.0,5,1000.0,Cartão de Crédito,Em Processamento,2025-02-25 13:38:25,"Av. das Américas, 852 - Rio Branco, AC",DHL,,Aguardando Processamento,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
134,40,Olívia Fernandes,oliviaf@email.com,671.932.344-42,(11) 98812-1578,2412,280,Tens,Saúde,300.0,2,600.0,Pix,Em Processamento,2025-02-25 13:38:25,"Av. das Américas, 852 - Rio Branco, AC",DHL,,Aguardando Processamento,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
